username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentiment
;2016-06-25 21:45;0;1;"A GIRL IS ARYA STARK OF WINTERFELL, AND I'M GOING HOME";;;;"746791490874114048";https://twitter.com/Abril_Puente/status/746791490874114048;3
;2016-06-25 21:34;0;0;"Arya Stark -Her journey has made me cry so much -Endure hell and back -So strong and determine -I honestly love her pic.twitter.com/wAxUhEo4zu";;;;"746788553204498432";https://twitter.com/SongOfFairies/status/746788553204498432;5
;2016-06-25 21:26;4;1;"#ifGOTwasinHindi Arya Stark would have been named - Anamika.";;;#ifGOTwasinHindi;"746786710881607680";https://twitter.com/sugandh/status/746786710881607680;0
;2016-06-25 21:25;3;6;"2) Arya Stark - shewolf - badass - has been through so much at such a young age - never forgets her roots pic.twitter.com/rU12nrWB2x";;;;"746786373475139585";https://twitter.com/scullders/status/746786373475139585;4
;2016-06-25 21:17;4;4;"ARYA STARK - strong and brave - tiny sunshine - baby - wants her family pic.twitter.com/Ik6pxgaYcr";;;;"746784524261003264";https://twitter.com/riIeywinters/status/746784524261003264;2
;2016-06-25 21:02;9;14;"{actor vs character} RT for Maisie Williams FAV for Arya Stark pic.twitter.com/wIXzPBo4jj";;;;"746780659977457664";https://twitter.com/alexsboyfoley/status/746780659977457664;0
;2016-06-25 20:34;0;1;"Luna Lovegood Arya Stark https:// twitter.com/occhifreddi_/s tatus/746753680888717314 …";;;;"746773475839315968";https://twitter.com/lizziescrown/status/746773475839315968;0
;2016-06-25 20:08;0;1;"No, I'm pretty sure you can write in " Arya Stark " if you concentrate really hard https:// twitter.com/cgrapski/statu s/746765961588531200 …";;;;"746767056968683520";https://twitter.com/julesk_fighter/status/746767056968683520;0
;2016-06-25 19:53;6;4;"a girl is arya stark of winterfell and i'm going home";;;;"746763359471681537";https://twitter.com/khaleesiys/status/746763359471681537;4
;2016-06-25 19:11;1;1;"The girl has a name. #gamesofthrones #aryastark #painting pic.twitter.com/6C7Wml9h13";;;#gamesofthrones #aryastark #painting;"746752628445618176";https://twitter.com/joe12south/status/746752628445618176;4
;2016-06-25 19:04;0;4;"Oh, YEAH! It's my half-birthday today! #ChristmasBabiesNeedHalfBirthdays #TrustMeOnThis";;;#ChristmasBabiesNeedHalfBirthdays #TrustMeOnThis;"746750911297400832";https://twitter.com/AryaStark/status/746750911297400832;3
;2016-06-25 18:51;1;2;"Arya Stark - http:// eldwennesfantasy.com #aryastark #arya #gameofthrones #got https://www. instagram.com/p/BHFbZ-ijECS/";;;#aryastark #arya #gameofthrones #got;"746747707935563776";https://twitter.com/eldwenne/status/746747707935563776;0
;2016-06-25 18:40;0;2;"Game of Thrones vs. Star Wars: Arya Stark & Co. als Jedi-Ritter: Ritter trifft auf Jedi-Ritter Mit Game of St... http:// bit.ly/299bewu";;;;"746745009118945280";https://twitter.com/GamingPowerr/status/746745009118945280;0
;2016-06-25 18:34;0;1;"Arya Stark https:// twitter.com/giphz/status/7 46740156841984001 …";;;;"746743296232423424";https://twitter.com/noonetofake/status/746743296232423424;0
;2016-06-25 18:29;0;1;"“ @rtyourcharacter : arya stark || game of thrones https://twitter.com/rtyourcharacter/status/643872946541490179/photo/1 pic.twitter.com/NbzGfuYwpi ”";;@rtyourcharacter;;"746742242807787520";https://twitter.com/headinmoon/status/746742242807787520;0
;2016-06-25 18:12;0;1;"a girl is arya stark of winterfell";;;;"746737772690542592";https://twitter.com/mtorrest43/status/746737772690542592;4
;2016-06-25 17:27;0;3;"she is arya stark of winterfell and she is going home #GoT #GameofThrones";;;#GoT #GameofThrones;"746726482181926916";https://twitter.com/KevMagz/status/746726482181926916;4
;2016-06-25 17:14;0;0;"Spotted a girl walking by herself and asked who are you? Where are you going? "A girls is arya stark and is going to winterfell! Hahaha";;;;"746723287770796032";https://twitter.com/topaopp/status/746723287770796032;3
;2016-06-25 17:13;2;0;""A girl is Arya Stark of Winterfell. And I'm going home"";;;;"746722881351073792";https://twitter.com/notluzia/status/746722881351073792;4
;2016-06-25 17:08;0;2;"Arya Stark is easily the best character so far. Unsurprising. Maisie is god";;;;"746721799136677889";https://twitter.com/alfonsohoops/status/746721799136677889;2
;2016-06-25 17:04;1;4;"deep down, like deeeppppp downnnn, i so want Arya Stark or Lyanna Mormont to rule the seven kingdoms. fuck Jon, Dany, Tyrion...";;;;"746720715659894784";https://twitter.com/_sansaa_/status/746720715659894784;2
;2016-06-25 16:06;1;1;"Arya Stark and Sansa Stark. #GamesOfThrones pic.twitter.com/fQmvDnyd4G";;;#GamesOfThrones;"746706026628550656";https://twitter.com/MissDarknessGH/status/746706026628550656;0
;2016-06-25 16:02;0;1;"Next week I'll make a thread about my favourite Arya Stark scenes.";;;;"746705175784603648";https://twitter.com/DarkKnightArya/status/746705175784603648;2
;2016-06-25 15:39;0;1;"" ARYA STARK , OF WINTERFELL"";;;;"746699263548153858";https://twitter.com/jkmmaleza/status/746699263548153858;3
;2016-06-25 15:31;1;0;"Get ready Walder Frey. Arya Stark is about to send her regards. #GameofThrones #GoT #Season6 #Finale";;;#GameofThrones #GoT #Season6 #Finale;"746697381530370048";https://twitter.com/rahulj149/status/746697381530370048;3
;2016-06-25 15:26;44;35;"ARYA STARK •as cute as strong •badass af •tomboy •good fighter and killer •wild and dauntless •she's going home pic.twitter.com/TCaJRvSKVs";;;;"746696148879020033";https://twitter.com/jogwarts/status/746696148879020033;2
;2016-06-25 15:20;0;2;"Will Arya stark meet with the Hound?Or kill walder Frey?Or nth above happen & just arrive westeros? What will happen? Excited for new GOT";;;;"746694572814721025";https://twitter.com/201Kham/status/746694572814721025;3
;2016-06-25 15:18;0;1;"Kylie jenner hair gon wrong! More like naging Arya Stark !";;;;"746694118135324673";https://twitter.com/missLJPC/status/746694118135324673;1
;2016-06-25 14:51;1;0;"Kanina sa Starbucks Barista: What's your name, po? Me: A girl has no name. #AryaStark 󾌴 #GameOfThrones";;;#AryaStark #GameOfThrones;"746687177812119552";https://twitter.com/GianCarlooow/status/746687177812119552;4
;2016-06-25 14:35;0;1;"thea queen, felicity smoak, caitlin snow, meredith grey, cristina yang, emma swan, arya stark , sansa stark, daenerys targaryen";;;;"746683308038197248";https://twitter.com/goldenxsnitch/status/746683308038197248;0
;2016-06-25 14:23;1;1;""A girl is Arya Stark of Winterfell. And I'm going home." She should wear this badass necklace. https:// twitter.com/eldwenne/statu s/746484159372267520 …";;;;"746680088662446080";https://twitter.com/MichyRus/status/746680088662446080;4
;2016-06-25 13:42;0;1;""Valar morghulis." - Arya Stark";;;;"746669789985243136";https://twitter.com/Game_0fThrones/status/746669789985243136;4
;2016-06-25 13:04;0;0;"arya stark will rule westeros someday you heard it first here ladies!";;;;"746660385483198464";https://twitter.com/REDSDANVERS/status/746660385483198464;3
;2016-06-25 12:45;0;1;"Arya stark";;;;"746655602999341057";https://twitter.com/chelzonsaplan/status/746655602999341057;0
;2016-06-25 12:44;816;512;"Arya Stark - Incredible character development - lost her family - dont mess with her - badass pic.twitter.com/RO7XB7d8Ws";;;;"746655289341059072";https://twitter.com/drunkdansmith/status/746655289341059072;2
;2016-06-25 11:52;0;0;"Jaqen H'ghar: Finally a girl is no one. Arya Stark : A girl is Arya Stark of Winterfell and I’m going home. #GameofThrones #AryaStark";;;#GameofThrones #AryaStark;"746642331374321664";https://twitter.com/Thak_khuskivade/status/746642331374321664;4
;2016-06-25 11:00;1;0;"Love Arya Stark ? Watch films starring her & other #GOT actors on IndieFlix http:// bit.ly/28WdeKv @Maisie_Williams pic.twitter.com/aubd41EulI";;@Maisie_Williams;#GOT;"746629159330390016";https://twitter.com/IndieFlix/status/746629159330390016;2
;2016-06-25 10:43;0;2;""A girl name's Arya Stark . And she is going home."";;;;"746624865826914304";https://twitter.com/Ducks_OnFire/status/746624865826914304;4
;2016-06-25 10:38;2;3;"A girl is Arya Stark of Winterfell. #AryaStark #aryaisgoinghome #GameofThrones pic.twitter.com/X4mzuaVvvP";;;#AryaStark #aryaisgoinghome #GameofThrones;"746623699080491008";https://twitter.com/foreverfangasm/status/746623699080491008;4
;2016-06-25 10:11;2;1;"Arya stark <3 cool. #GoT #gameofthrones";;;#GoT #gameofthrones;"746616813069303808";https://twitter.com/KevMagz/status/746616813069303808;2
;2016-06-25 10:10;0;3;"A GIRL IS ARYA STARK OF WINTERFELL AND I'M GOING HOME";;;;"746616489428451328";https://twitter.com/heyygorjess/status/746616489428451328;2
;2016-06-25 10:00;55;47;"What does Arya Stark call her Sword? Send us your answer with #GoTOnWynk .";;;#GoTOnWynk;"746613909558300672";https://twitter.com/WynkMusic/status/746613909558300672;0
;2016-06-25 08:58;2;4;""A girl is Arya Stark of Winterfell, and I'm going home"";;;;"746598342759636992";https://twitter.com/EdsDemisana/status/746598342759636992;4
;2016-06-25 06:26;0;3;"Two main goals: meet Kit Harington and have him say "winter is coming". And meet Maisie Williams and have her say "a girl is Arya Stark ".";;;;"746560212685860864";https://twitter.com/_justJOking2/status/746560212685860864;3
;2016-06-25 06:25;1;12;"is the child's name Arya Stark by any chance?";;;;"746559873928790016";https://twitter.com/FrogDogZ/status/746559873928790016;0
;2016-06-25 06:24;0;1;"Every girl wants to be a princess, I just want to be like Arya Stark";;;;"746559729451806724";https://twitter.com/JennyMichellex3/status/746559729451806724;2
;2016-06-25 05:19;2;1;"So @kanyewest just shared his version of Arya Stark 's kill list with us... #TIDALXFAMOUS -> Trump Swift Bush Cosby pic.twitter.com/NmF3nvgwuU";;@kanyewest;#TIDALXFAMOUS;"746543303609327617";https://twitter.com/natala/status/746543303609327617;0
;2016-06-25 04:36;1;0;"Lemme just say this. IF THEY KILL ARYA STARK I AM DONE LIKE CUNT!!!";;;;"746532466861584385";https://twitter.com/dib_bee/status/746532466861584385;3
;2016-06-25 04:31;0;2;"'I'm Arya Stark of Winterfell. You've killed every single person I've ever cared about ever. Prepare to Die.' #scrapbooksleepoverTPB";;;#scrapbooksleepoverTPB;"746531126546731008";https://twitter.com/rukristin/status/746531126546731008;4
;2016-06-25 04:13;4;3;"Arya Stark -skilled with a sword -traumatized child -angry -resourceful pic.twitter.com/zLT74qnq4z";;;;"746526591489085440";https://twitter.com/lyannaboleyn/status/746526591489085440;4
;2016-06-25 04:04;1;1;"Arya Stark ., A total badass and she'll do everything for justice and revenge. Too cute but she can actually kill you pic.twitter.com/DQzSmSXyxq";;;;"746524450393206784";https://twitter.com/allthingsfction/status/746524450393206784;4
;2016-06-25 03:46;0;1;"unreal killer mentality, I would ask them about arya stark";;;;"746519925565562880";https://twitter.com/arsenal_mo/status/746519925565562880;0
;2016-06-25 03:42;0;2;"Arya Stark is going to win the game of thrones. Feel free to quote me on this during the upcoming seasons.";;;;"746518884786782209";https://twitter.com/Adearcos124/status/746518884786782209;0
;2016-06-25 03:00;1;9;""A girl is Arya Stark of Winterfell...and I'm going home." STILL gives me chills! Love that reruns are on right now. #GameofThrones";;;#GameofThrones;"746508229010591745";https://twitter.com/balfeheughlywed/status/746508229010591745;3
;2016-06-25 01:58;0;0;"Who Will Arya Stark Kill Next? http:// bit.ly/22Q0qbN #GameofThrones #FridayReads @BloggerFYI pic.twitter.com/BWiwPTwZpx";;@BloggerFYI;#GameofThrones #FridayReads;"746492615852363776";https://twitter.com/MsLake1/status/746492615852363776;0
;2016-06-25 01:46;0;0;"Game Of Thrones Recap: A Girl Has A Name, And It’s Arya Stark Of Winterfell http:// on.mtv.com/1UNyRsW #news #music";;;#news #music;"746489594716258304";https://twitter.com/romannoblemusic/status/746489594716258304;4
;2016-06-25 01:02;0;0;"Valar Morghulis - Arya Stark 's Theme Soundtrack, Game of Thrones https:// youtu.be/CuCzsUQYqxo przez @YouTube";;@YouTube;;"746478556008620032";https://twitter.com/QuillerDaakman/status/746478556008620032;2
;2016-06-25 01:02;0;7;"* Arya Stark voice* Kieffer Bellows, Julien Gauthier, Max Jones, Luke Kunin. Kieffer Bellows, Julien Gauthier, Max Jones, Luke Kunin.";;;;"746478545359282177";https://twitter.com/BarstoolJordie/status/746478545359282177;4
;2016-06-25 00:47;0;0;"Who else want to see a reunion between Jon snow and Arya Stark ? They were the best of friends and he even gave her "needle" ? #GoTSeason6";;;#GoTSeason6;"746474841277075456";https://twitter.com/jighson/status/746474841277075456;2
;2016-06-25 00:38;0;1;"Anyway, after all the shit has hit the fan, when I go back on Facebook, I'm going to do an #AryaStark on my friends list!";;;#AryaStark;"746472558900416512";https://twitter.com/HeroHirgon/status/746472558900416512;3
;2016-06-25 00:21;0;1;"list of the best characters on got: daenerys targaryen arya stark khaleesi daenerys targaryen";;;;"746468317771112450";https://twitter.com/katerinuhs/status/746468317771112450;2
;2016-06-25 00:20;0;2;"fUCKING ARYA STARK IS AT ADAMS WHT THE PISS";;;;"746467946680180736";https://twitter.com/Isabellaawut/status/746467946680180736;3
;2016-06-24 23:34;0;0;"Arya Stark 's character development has been pretty dope.";;;;"746456493243895808";https://twitter.com/MeCHRISmitchell/status/746456493243895808;2
;2016-06-24 23:31;0;3;"i need overalls for that Arya Stark look";;;;"746455612783919104";https://twitter.com/ell_Row/status/746455612783919104;0
;2016-06-24 23:09;0;1;"I am a stark I well always be a stark آريا ستارك - Arya Stark #GameofThrones #قيم_اوف_ثرونز pic.twitter.com/V0MN9y4pg9";;;#GameofThrones #;"746450202878480384";https://twitter.com/n10_ten/status/746450202878480384;4
;2016-06-24 22:44;0;1;"- Friend - Game of thrones - Arya Stark ( I don't know why) - 9/10 - 9/10";;;;"746443843906768896";https://twitter.com/JBell4President/status/746443843906768896;0
;2016-06-24 22:16;20;84;"Arya Stark knows if you've been naughty or nice. #GameofThrones pic.twitter.com/yrpSZR8Vwu";;;#GameofThrones;"746436939042131968";https://twitter.com/ComicBookGrrl/status/746436939042131968;3
;2016-06-24 22:12;0;0;"One Arya Theory Still Makes Total Sense On 'Game Of Thrones': Arya Stark is making a list and c... http:// huff.to/28SVXyq #huffpost #TV";;;#huffpost #TV;"746435766906060800";https://twitter.com/ChatchTV/status/746435766906060800;3
;2016-06-24 21:09;0;0;"Arya Stark 's all grown up! Check the GOT cast from season 1 to now http:// entertainment.ie/tv/news/Game-o f-Thrones-Cast-See-how-theyve-all-changed-since-season-1/382390.htm …";;;;"746420115424542720";https://twitter.com/FRQfm/status/746420115424542720;4
;2016-06-24 20:47;0;0;"On the plus side, my scrawny little frame is crushing the weights today. Chucking up each rep with a Leave campaigner's name like Arya Stark";;;;"746414585788379137";https://twitter.com/chapstickman3/status/746414585788379137;4
;2016-06-24 20:42;0;1;"My #GameofThrones guess .. Arya Stark will use the "faceless god mask thingy" to kill off Cersei Lannister in season finale.";;;#GameofThrones;"746413222282985472";https://twitter.com/shalpin/status/746413222282985472;0
;2016-06-24 20:26;0;1;""A girl is Arya Stark of winterfell and I'm going home" #gameofthrones @Maisie_Williams love you xx pic.twitter.com/2gVZo0y2BL";;@Maisie_Williams;#gameofthrones;"746409098137210880";https://twitter.com/DavidSpeirs5/status/746409098137210880;4
;2016-06-24 20:01;1;1;"Take a note from Arya Stark , and be sure that your essay is ready. #aryaisgoingtothewritingcenter #spoilers pic.twitter.com/wBKdgRxBNP";;;#aryaisgoingtothewritingcenter #spoilers;"746402921366032384";https://twitter.com/MSU_WC/status/746402921366032384;0
;2016-06-24 19:39;6;3;"well good morning world, Arya Stark 's story is about trauma and identity not about revenge and blood thirst";;;;"746397266764673024";https://twitter.com/atimeforwlves/status/746397266764673024;0
;2016-06-24 19:36;0;3;"Catching up on GOT and the 'a girl is Arya Stark of Winterfell. And I'm going home' bit had me actually fist pumping";;;;"746396527950761986";https://twitter.com/icantfindrachel/status/746396527950761986;3
;2016-06-24 19:26;0;5;""A girl is Arya Stark of Winterfell. And I'm going home."";;;;"746393960906629120";https://twitter.com/AnjeehaGhauri/status/746393960906629120;4
;2016-06-24 19:23;0;2;"if i could just turn my savage up to arya stark 's level";;;;"746393300374978565";https://twitter.com/amathepharaoh/status/746393300374978565;5
;2016-06-24 19:20;0;1;"a girl does have a name. It's Arya Stark and she is returning home to Winterfell!";;;;"746392583731970048";https://twitter.com/Daffrons/status/746392583731970048;4
;2016-06-24 19:16;0;0;""Essos is east and Westeros is west, but what's west of Westeros?" Arya Stark #GameofThrones";;;#GameofThrones;"746391560506474496";https://twitter.com/Ahmed_ALNEAMA/status/746391560506474496;0
;2016-06-24 19:12;0;1;"a girl is arya stark of winterfell";;;;"746390508256231424";https://twitter.com/OmarsDollhouse/status/746390508256231424;4
;2016-06-24 19:09;0;5;"When a #GameofThrones analyst makes LOTR references and you start to cry... #AryaStark #IntoTheWest pic.twitter.com/tGamutMiK4";;;#GameofThrones #AryaStark #IntoTheWest;"746389844214030336";https://twitter.com/LirbesOlerybes/status/746389844214030336;5
;2016-06-24 18:03;0;1;"A girl.. Has no name.. #AryaStark #love https://www. instagram.com/p/BHCxGVJDv1Y/";;;#AryaStark #love;"746373199697481728";https://twitter.com/_YaminiRaj/status/746373199697481728;2
;2016-06-24 18:00;0;0;"Should've known from Arya Stark that Britain would exit the EU. One who holds on to their identity can never truly become No One.";;;;"746372402611838980";https://twitter.com/JThomas_Miller/status/746372402611838980;0
;2016-06-24 17:50;0;2;"10 days. It's going to be insane. https:// twitter.com/visithouston/s tatus/746366125399810048 …";;;;"746369852328185856";https://twitter.com/AryaStark/status/746369852328185856;3
;2016-06-24 17:49;0;2;""A girl is Arya Stark from Winterfell, and I'm going home". One more episode and I'm caught up! #GoT";;;#GoT;"746369586581233665";https://twitter.com/lorisccr10/status/746369586581233665;4
;2016-06-24 17:36;0;1;"arya stark on meth";;;;"746366341448269824";https://twitter.com/osox_el/status/746366341448269824;0
;2016-06-24 16:30;2;14;"I guess i can use this to my advantage! 18/25 sub Goal and i do ARYA STARK cosplay stream starts in some hours #sellout";;;#sellout;"746349670318903298";https://twitter.com/FnaticQuack/status/746349670318903298;3
;2016-06-24 16:29;0;2;"I wish I was half as cool as Arya Stark";;;;"746349510285230080";https://twitter.com/brifall/status/746349510285230080;5
;2016-06-24 16:28;1;1;""A Girl is Arya Stark of Winterfell and I'm going home"";;;;"746349383357181952";https://twitter.com/XabiFernan/status/746349383357181952;4
;2016-06-24 16:25;0;3;"Extremely pleased with my Arya Stark inspired outfit today.";;;;"746348518630002688";https://twitter.com/cescadarling/status/746348518630002688;2
;2016-06-24 16:10;0;4;"Ha! They want to kill #AryaStark toooo @DStv_Ghana";;@DStv_Ghana;#AryaStark;"746344726169849856";https://twitter.com/lydiaforson/status/746344726169849856;3
;2016-06-24 16:00;0;2;"a girl is arya stark of winterfell";;;;"746342293930663937";https://twitter.com/emsgonc/status/746342293930663937;4
;2016-06-24 15:35;0;0;"'Game of Thrones’ fans are obsessed with a crazy theory about Arya Stark http:// buff.ly/1YeFc6x pic.twitter.com/GJD9Q13MLg";;;;"746335926406778880";https://twitter.com/ScottCServices/status/746335926406778880;3
;2016-06-24 15:16;0;1;"Oh yeah n i even enjoyed the flirtation b/w Daenerys n Yara, in epi 08 i felt proud when Arya said 'The Girl is Arya Stark '";;;;"746331230082260992";https://twitter.com/AngelinaEdangel/status/746331230082260992;4
;2016-06-24 14:57;0;0;"‘Game Of Thrones’ Season 6 Spoilers: Will Arya Stark Kill Walder Frey In Episode 10? [POLL] http:// dlvr.it/LdwTxW pic.twitter.com/LCwws8FqUY";;;;"746326312566951937";https://twitter.com/danchevranic/status/746326312566951937;0
;2016-06-24 14:53;0;2;"Sansa Stark. Daenerys Targaryen. Arya Stark . The women of #GOT are killing it";;;#GOT;"746325486972739584";https://twitter.com/gracemerin/status/746325486972739584;4
;2016-06-24 14:51;0;0;"I really think of Arya Stark when I'm watching this girl, like always. Idek why. https://www. youtube.com/watch?v=l3rnEU OyfcM …";;;;"746324967940251648";https://twitter.com/arendeeaben13/status/746324967940251648;0
;2016-06-24 14:04;0;0;"#VoxOfThrones http:// voxpop.com/voxpop/accesso ries-black-VXTHSB01 … I will pop my chips packet with it in parties yay It's Arya Stark needle stay away @voxpop";;@voxpop;#VoxOfThrones;"746313039641600000";https://twitter.com/meeyelashes/status/746313039641600000;3
;2016-06-24 13:51;0;0;"I will use it as a stick in snow because I am Arya Stark of Winterfell and I'm going home @voxpop #VoxOfThrones https:// twitter.com/voxpop/status/ 746272951482257409 …";;@voxpop;#VoxOfThrones;"746309794307284992";https://twitter.com/meeyelashes/status/746309794307284992;4
;2016-06-24 13:44;1;5;"Voted for Arya Stark https:// twitter.com/coldplaypolls/ status/746307341608353792 …";;;;"746308081299103744";https://twitter.com/fairytale_bliss/status/746308081299103744;2
;2016-06-24 13:29;14;92;"I give up! I AM ARYA STARK ! pic.twitter.com/c8SYZLIfwV";;;;"746304231628480512";https://twitter.com/FnaticQuack/status/746304231628480512;0
;2016-06-24 13:15;1;7;""A girl is Arya Stark of Winterfell and I’m going home." #Obsessed #WhenIGrowUpIWannaBeLikeArya";;;#Obsessed #WhenIGrowUpIWannaBeLikeArya;"746300636187201536";https://twitter.com/letysaha/status/746300636187201536;4
;2016-06-24 12:48;0;1;"A11: Arya Stark learned sword fight from - Syrio Forel #GoTIt";;;#GoTIt;"746293794077708289";https://twitter.com/iKaranSharma/status/746293794077708289;0
;2016-06-24 12:42;0;1;"my folks couldn't either. But my nephew is very unemotional. Like Arya Stark .";;;;"746292341573586944";https://twitter.com/novacarerx/status/746292341573586944;0
;2016-06-24 12:34;25;21;"ARYA STARK -too small -amazing fighter -needs a break -doesnt put up with societies ideas of what a lady should be pic.twitter.com/9bdwjGsVPK";;;;"746290467642421248";https://twitter.com/woIfbitch/status/746290467642421248;2
;2016-06-24 11:52;0;0;"Lmao angu.....I glad for Sansa and Arya. A girl is Arya Stark and she is going home... https:// twitter.com/lazyreo/status /746273315170443264 …";;;;"746279945605910528";https://twitter.com/2Phingas/status/746279945605910528;4
;2016-06-24 11:44;0;0;"Arya Stark is my badass but I have to Google her reason to be no one";;;;"746277883203592192";https://twitter.com/jaysthought/status/746277883203592192;2
;2016-06-24 11:44;1;2;"Arya Stark needs to add Boris and Nige to her list. #got #EURefResults #referendum #EUreferendum";;;#got #EURefResults #referendum #EUreferendum;"746277707932176384";https://twitter.com/ciaran_head/status/746277707932176384;0
;2016-06-24 11:13;2;5;"ARYA STARK IS MY FAVORITE I DONT CARE ABOUT THE OTHERS THEY ALL CAN DIE BUT NOT HER #gameofthrones";;;#gameofthrones;"746270058100330496";https://twitter.com/BoyfsophieT/status/746270058100330496;2
;2016-06-24 10:23;0;1;"Going to start pulling an Arya Stark : 'this boy has no nation.'";;;;"746257547376599040";https://twitter.com/StewHicks/status/746257547376599040;0
;2016-06-24 10:14;1;0;"Arya Stark knew this https:// twitter.com/JajaPhD/status /746254456434593792 …";;;;"746255070698807297";https://twitter.com/samlogic_/status/746255070698807297;0
;2016-06-24 09:59;0;1;"Majority has voted us out of the EU. If you think that's bad, wait til Arya Stark gets back to Winterfell..shits really gonna go down.";;;;"746251485185466368";https://twitter.com/LaLaLebeau/status/746251485185466368;3
;2016-06-24 08:52;0;3;"Ima make an Arya Stark list,with all politicians for brexit and the old people who voted for them for being inconsiderate racists #EUref";;;#EUref;"746234410349953029";https://twitter.com/TomB1199/status/746234410349953029;0
;2016-06-24 07:44;0;0;"i guess i don't understand this new arya stark story line";;;;"746217389847547905";https://twitter.com/bnprime/status/746217389847547905;0
;2016-06-24 07:34;2;6;""A Girl is Arya Stark of Winterfell, and I'm going home" #GameofThrones pic.twitter.com/Fu1F59LfRA";;;#GameofThrones;"746214961530036224";https://twitter.com/panarinbread_1/status/746214961530036224;4
;2016-06-24 07:30;0;0;"#EURefResults Time to panic, Jon Snow (not the channel 4 one) is dead for real now, Arya Stark too...no next season. Get on with your lives!";;;#EURefResults;"746213858902085634";https://twitter.com/BASabbar/status/746213858902085634;0
