username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentiment
;2016-06-25 20:04;346;224;"Hodor - *start sobbing* - HOLD THE DOOR - i miss him so much - deserved better pic.twitter.com/VxcriB6fia";;;;"746766026868727808";https://twitter.com/drunkdansmith/status/746766026868727808;5
;2016-06-25 20:01;1;6;"Pretty sure B and I just met Hodor 's son at the Harris Teeter. @freckledjenni @strickler_sue";;@freckledjenni @strickler_sue;;"746765259931803648";https://twitter.com/taterbug160/status/746765259931803648;0
;2016-06-25 20:00;0;1;"Hodor Hodor Hodor Hodor Hodor Hodor Hodor";;;;"746764904317784065";https://twitter.com/hodorclock/status/746764904317784065;0
;2016-06-25 19:50;0;1;"hodor !";;;;"746762537635577857";https://twitter.com/SantiRobles/status/746762537635577857;0
;2016-06-25 19:43;0;0;"I knew it, Wylis. My heart breaks for you, Hodor . I crie";;;;"746760866717040640";https://twitter.com/niallain93/status/746760866717040640;5
;2016-06-25 19:38;0;1;"hodor";;;;"746759527110967300";https://twitter.com/FelipeManzoni/status/746759527110967300;0
;2016-06-25 19:38;0;0;"I didn't really care for Hodor and didn't like that episode. I just care about the baby and Stannis' daughter";;;;"746759499298504704";https://twitter.com/MaazHayat20/status/746759499298504704;0
;2016-06-25 19:16;0;4;"Bran needs to die in the final war. Those wights didn't kill Hodor .He did.";;;;"746754024054067200";https://twitter.com/Ak4nksha/status/746754024054067200;0
;2016-06-25 19:13;0;0;"Hodor 's death hurt more than any relative's. Horrible things happen to good people and no one does anything about it";;;;"746753235273326592";https://twitter.com/Ak4nksha/status/746753235273326592;5
;2016-06-25 19:07;0;1;"#rager #saturday // lol, Hodor announces new Rave Of Thrones tour in Australia http:// ow.ly/7fqO501Lf96";;;#rager #saturday;"746751767497564160";https://twitter.com/rcultureteam/status/746751767497564160;0
;2016-06-25 18:52;0;4;"Big boy Hodor pic.twitter.com/vTPLRdmIZI";;;;"746747878278828033";https://twitter.com/TheOnionMaid/status/746747878278828033;4
;2016-06-25 18:51;0;8;"Here is huge soppy Hodor (top) and little one eyed sweetie Nala (bottom) pic.twitter.com/1fs2IRY452";;;;"746747707545485312";https://twitter.com/TheOnionMaid/status/746747707545485312;0
;2016-06-25 18:32;0;0;"Hodor is hosting a rave on August 12 in San Francisco. Who's trying unce unce unce the door?";;;;"746742962281844736";https://twitter.com/partylikeaninja/status/746742962281844736;0
;2016-06-25 18:27;0;0;"12 Game of Thrones Memes That Will Make You Love Hodor Even More #hodor https:// dragplus.com/post/id/364328 34 …";;;#hodor;"746741518669590533";https://twitter.com/popculture_agen/status/746741518669590533;0
;2016-06-25 18:22;0;0;"“You were right to defend Hodor , but you should never have been there.”";;;;"746740470508851200";https://twitter.com/ASOIAFReadThru/status/746740470508851200;0
;2016-06-25 18:20;1;1;"Maester Luwin held the door open, and Bran hugged Hodor ’s neck and ducked as they went through.";;;;"746739775089029120";https://twitter.com/ASOIAFReadThru/status/746739775089029120;0
;2016-06-25 18:17;0;2;"I think maybe Hodor would lose more weight if beautiful one eyed doe Nala didn't climb up and get his food for him";;;;"746739033187942401";https://twitter.com/TheOnionMaid/status/746739033187942401;0
;2016-06-25 18:16;2;3;"Hold the Dessert order Hold dessert order Hold essert order Holdessrt odr Holdesrtodr Hodesror Hodror Hodor";;;;"746738875888975872";https://twitter.com/Captain_Revo/status/746738875888975872;0
;2016-06-25 18:15;0;1;"I could just Hodor you on my back if I were there :P";;;;"746738513463361536";https://twitter.com/ShadowPraxis/status/746738513463361536;0
;2016-06-25 18:14;16;8;"#ifGOTwasinHindi Hodor would say "abba dabba jabba" instead of " Hodor ".";;;#ifGOTwasinHindi;"746738258512601088";https://twitter.com/pawanInamdar147/status/746738258512601088;0
;2016-06-25 18:11;0;0;"Hodor";;;;"746737606331863040";https://twitter.com/rociogalia_/status/746737606331863040;0
;2016-06-25 18:11;0;0;""Hold the ball" - Pieter Steph " Hodor " Du Toit";;;;"746737474005835776";https://twitter.com/joeblackzw/status/746737474005835776;0
;2016-06-25 18:07;0;0;"photo";;;;"746736680003059712";https://twitter.com/Sir_Hodor/status/746736680003059712;0
;2016-06-25 18:00;0;1;"Hodor Hodor Hodor Hodor Hodor";;;;"746734707182833664";https://twitter.com/hodorclock/status/746734707182833664;0
;2016-06-25 17:57;0;1;"Hodor";;;;"746734036257742848";https://twitter.com/Key_furrrr/status/746734036257742848;0
;2016-06-25 17:55;0;1;"same goes for Hodor in GoT/aSoIaF, just the other way around. If the translators knew, everyone would know.";;;;"746733468374175744";https://twitter.com/tarya/status/746733468374175744;0
;2016-06-25 17:54;0;0;"Little Walder spurred his horse closer, giving Hodor a bump that pushed him backward. “What will you do if I don’t?”";;;;"746733313252036608";https://twitter.com/ASOIAFReadThru/status/746733313252036608;0
;2016-06-25 17:51;0;1;"Hodor";;;;"746732616745951232";https://twitter.com/javiquo_gdoors/status/746732616745951232;0
;2016-06-25 17:47;5;2;"Most played song on Hodor 's playlist - Darwazaa khula chor aayi, neend k maare. #ifGOTwasinHindi";;;#ifGOTwasinHindi;"746731548808876033";https://twitter.com/pranayom/status/746731548808876033;0
;2016-06-25 17:46;4;4;"#ifGOTwasinHindi Hodor 's name would be Droko - Darwaza Roko Darwaza Roko Darwaroko Darroko Droko";;;#ifGOTwasinHindi;"746731290653790208";https://twitter.com/YogeshSaini292/status/746731290653790208;0
;2016-06-25 17:30;0;1;"Hush Hodor ! No more Hodoring! #GameOfThrones";;;#GameOfThrones;"746727172908322816";https://twitter.com/BarryPi/status/746727172908322816;0
;2016-06-25 17:19;0;1;"GOT #Hodor very sad story. #GameofThrones pic.twitter.com/8tNDqo30oC";;;#Hodor #GameofThrones;"746724530534572039";https://twitter.com/matchr/status/746724530534572039;5
;2016-06-25 17:19;0;1;"thank you hodor !";;;;"746724428931727361";https://twitter.com/Adam_Nano25/status/746724428931727361;0
;2016-06-25 17:13;0;0;"Hold the door Hold door Holddor Hodor Hodor #GoTSeason6";;;#GoTSeason6;"746722951349821441";https://twitter.com/katybadgal/status/746722951349821441;0
;2016-06-25 17:00;0;1;"Hodor Hodor Hodor Hodor";;;;"746719607621324801";https://twitter.com/hodorclock/status/746719607621324801;0
;2016-06-25 16:29;1;1;"hodor hodor derp derp derp hodor hodor";;;;"746711957726724096";https://twitter.com/NeilSpiels/status/746711957726724096;0
;2016-06-25 16:26;0;0;"foooot*";;;;"746711219357220866";https://twitter.com/Sir_Hodor/status/746711219357220866;0
;2016-06-25 16:19;0;0;"Time Travel Philosophy and The HoDor Paradox https:// wp.me/p7sBYx-4d #entertainment";;;#entertainment;"746709458961694724";https://twitter.com/thephstudent/status/746709458961694724;0
;2016-06-25 16:09;0;1;"035 / 100 Hodor . Hodor . Hodor . 036 / 100 Three Feet Under #100daysofthrees pic.twitter.com/0WmwgDjRxK";;;#100daysofthrees;"746706983705677824";https://twitter.com/gscottolson/status/746706983705677824;0
;2016-06-25 16:07;0;0;"Hey Hodor , come and play the many games of Game of Thrones http:// goo.gl/R4liyu via @aussiemoose";;@aussiemoose;;"746706279884787712";https://twitter.com/mrszoomby/status/746706279884787712;0
;2016-06-25 16:06;1;2;"Dear elevator maker, you had 1 job... #hodor http:// ift.tt/28T0xwg pic.twitter.com/mnn8hyE4YG";;;#hodor;"746706152071790592";https://twitter.com/moonsyi/status/746706152071790592;0
;2016-06-25 16:00;0;0;"WunWun... Hodor pic.twitter.com/wfYfN6J1ez";;;;"746704554360602625";https://twitter.com/IKCgrace/status/746704554360602625;0
;2016-06-25 15:46;9;12;"HODOR •deserves to join this thread •so kind and helpful •saved bran •hold the door •deserved better pic.twitter.com/4dH1Uo0m7H";;;;"746701123894018053";https://twitter.com/jogwarts/status/746701123894018053;4
;2016-06-25 15:38;0;3;"When HODOR died https:// twitter.com/stephynicolas/ status/744859566387531776 …";;;;"746699027979214848";https://twitter.com/thejuliedagher/status/746699027979214848;0
;2016-06-25 15:17;0;0;"They did Hodor filthy son. I don't respeck it.";;;;"746693688374472705";https://twitter.com/RichForbes/status/746693688374472705;0
;2016-06-25 15:02;0;0;"King Hodor by JamesBousema on deviantART http:// fb.me/HCIpmPO0";;;;"746689921620946944";https://twitter.com/AllKhaili/status/746689921620946944;0
;2016-06-25 14:59;28;99;""Brexit" sounds like Hodor 's brother on Game of Thrones.";;;;"746689225312067584";https://twitter.com/Slashleen/status/746689225312067584;0
;2016-06-25 14:48;0;0;"If I were a Game of Thrones character, I'd be HODOR http://theoatmeal.com/quiz/got_chara cter … via @oatmeal";;@oatmeal;;"746686408857948160";https://twitter.com/Diam0ndM1ner/status/746686408857948160;4
;2016-06-25 14:45;0;1;"Crying historically for Hodor #GameofThrones";;;#GameofThrones;"746685865188007936";https://twitter.com/SenziMsBlair/status/746685865188007936;5
;2016-06-25 14:33;0;0;"Hodor";;;;"746682825294872576";https://twitter.com/CarooCeccatto/status/746682825294872576;0
;2016-06-25 14:25;0;0;"Told one of my workers to close the door and I reminded myself of that episode with Hodor on game of thrones";;;;"746680700733165568";https://twitter.com/Frannykinzz/status/746680700733165568;0
;2016-06-25 14:24;1;1;"#HODOR https:// twitter.com/FourFourTwoSG/ status/746674398493433856 …";;;#HODOR;"746680482218184705";https://twitter.com/1Obefiend/status/746680482218184705;0
;2016-06-25 14:08;0;0;"I call him hodor he legit reminds me of him. And yest I saw him holding a door as well smh";;;;"746676408500498432";https://twitter.com/HashtagAman/status/746676408500498432;0
;2016-06-25 14:06;1;2;"Don't forget Mace + Alerie = Willas = Hodor";;;;"746675886582169600";https://twitter.com/hyrkoon/status/746675886582169600;0
;2016-06-25 14:02;0;0;"Kristian “ Hodor ” Nairn From ‘Game Of Thrones’ Set To DJ A Concert In Dallas http:// ow.ly/z4xJ501KRB6";;;;"746674963239833600";https://twitter.com/GetLiftedCsltg/status/746674963239833600;0
;2016-06-25 13:30;1;1;"HODOR";;;;"746666782312775680";https://twitter.com/Uvejeje/status/746666782312775680;0
;2016-06-25 13:00;0;1;"Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor";;;;"746659206938435585";https://twitter.com/hodorclock/status/746659206938435585;0
;2016-06-25 12:47;0;0;""That's a car for Hodor , right?" pic.twitter.com/Gke6HKo0GV";;;;"746656046660345856";https://twitter.com/scrimnodkirk/status/746656046660345856;0
;2016-06-25 12:39;0;0;""Car to pick up at the airport? Name of Hodor ? No problem"";;;;"746654092081135617";https://twitter.com/scrimnodkirk/status/746654092081135617;0
;2016-06-25 12:28;2;2;"Hahahaha no way is Hodor a DJ pic.twitter.com/jQQTCZQ6DF";;;;"746651158576496640";https://twitter.com/ryparkerr/status/746651158576496640;0
;2016-06-25 12:12;0;0;"A 'Game of Thrones' fan solved the mystery of Hodor 's name way back in 2008 http:// ti.me/20ss2l2";;;;"746647227628666880";https://twitter.com/806alshmrane_fd/status/746647227628666880;0
;2016-06-25 12:00;0;1;"Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor";;;;"746644110421925888";https://twitter.com/hodorclock/status/746644110421925888;0
;2016-06-25 11:16;0;0;"Hodor y Wun Wun :-( | https://www. instagram.com/p/BG7T4FvuQBA/ ?r=30910266 …";;;;"746633123677478913";https://twitter.com/jolivaro/status/746633123677478913;5
;2016-06-25 11:06;1;3;"HODOR";;;;"746630613076221952";https://twitter.com/DelfinaGaspari/status/746630613076221952;0
;2016-06-25 10:53;0;1;"Hi summer or hodor ? pic.twitter.com/GCujL5RkMx";;;;"746627468082065409";https://twitter.com/janinaceae/status/746627468082065409;0
;2016-06-25 10:52;0;0;"When u read the books and u know the answers.... #Hodor #HoldTheDoor pic.twitter.com/8RmXPiqnsk";;;#Hodor #HoldTheDoor;"746627095481229312";https://twitter.com/NischayKalra/status/746627095481229312;0
;2016-06-25 10:31;0;6;"A HODOR ACC DMed ME IM SCREAMING pic.twitter.com/LUTc4VYjXk";;;;"746621808904835072";https://twitter.com/OMGPERCY/status/746621808904835072;3
;2016-06-25 10:27;0;1;"True Hodor ! #Hodor #HoldTheDoor #GOT #SüperGazi pic.twitter.com/DUK35Dc4fH";;;#Hodor #HoldTheDoor #GOT #S;"746620744382156800";https://twitter.com/tendurdiotadam/status/746620744382156800;0
;2016-06-25 10:09;0;1;"hodor";;;;"746616279356833792";https://twitter.com/Husotoro/status/746616279356833792;0
;2016-06-25 10:00;0;1;"Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor Hodor";;;;"746613911689043968";https://twitter.com/hodorclock/status/746613911689043968;0
;2016-06-25 09:48;0;1;"I'm trying to #Brexit can you #Hodor please";;;#Brexit #Hodor;"746611037621805057";https://twitter.com/ZachAdairChair/status/746611037621805057;0
;2016-06-25 09:36;0;2;"you can barely get a finger in the handle loop. What are you, that guy who plays Hodor";;;;"746608015990657024";https://twitter.com/fender_splendor/status/746608015990657024;0
;2016-06-25 09:34;0;1;""Why does Hodor only say Hodor ??" Me:";;;;"746607556517236736";https://twitter.com/mariimargarita/status/746607556517236736;0
;2016-06-25 09:26;0;0;"Bran wargs into Hodor for the first time and I'm over here like pic.twitter.com/QnJ0JLbutI";;;;"746605547605078016";https://twitter.com/babeweiser/status/746605547605078016;0
;2016-06-25 09:03;0;1;"@BenKissel Hodor ! #RedEye #GameofThrones";;@BenKissel;#RedEye #GameofThrones;"746599687705137152";https://twitter.com/TheRealFixNow/status/746599687705137152;0
;2016-06-25 08:40;0;2;"Paying my respects to Hodor pic.twitter.com/lPGL7w5IuI";;;;"746593870025211904";https://twitter.com/NotChuckStein/status/746593870025211904;4
;2016-06-25 08:37;0;1;"A riddle for the ages: could Hodor hold the door if Wun Wun was pounding on it? #GameOfThrones";;;#GameOfThrones;"746593195832684550";https://twitter.com/BeetisBrown/status/746593195832684550;0
;2016-06-25 08:27;1;1;"@nikkisilvestre Are Hodor 's legs tired? Because he's been carrying you through my mind all day";;@nikkisilvestre;;"746590702037938176";https://twitter.com/mxriela/status/746590702037938176;0
;2016-06-25 08:20;0;0;"Hodor & Wun Wun pic.twitter.com/OJKQRJGmqE";;;;"746588867667566592";https://twitter.com/Weskovic/status/746588867667566592;2
;2016-06-25 08:18;0;0;"Drunk people are legit SCREAMING "Hold the Door Hodor ". Please. Go. Home.";;;;"746588363134763008";https://twitter.com/lexiiibaker/status/746588363134763008;0
;2016-06-25 07:59;0;1;"Hodor . The spinoff. Hodor travels in time holding the door open for historical figures.";;;;"746583497389768704";https://twitter.com/Drdonelittle/status/746583497389768704;0
;2016-06-25 07:58;0;1;"// Hodor . https:// twitter.com/foremostmortal /status/746583050734215168 …";;;;"746583230585790465";https://twitter.com/ForUncleBen/status/746583230585790465;0
;2016-06-25 07:53;0;1;"Chapter 13: Clear the cache Hodor , clear the cache!";;;;"746581953789329408";https://twitter.com/tw2113/status/746581953789329408;0
;2016-06-25 07:31;0;3;"Hodor :(";;;;"746576636536029184";https://twitter.com/EdsonAdrianu/status/746576636536029184;5
;2016-06-25 07:25;0;0;"and I like Hodor ...";;;;"746575104147132416";https://twitter.com/Tehsupercow/status/746575104147132416;0
